8.737341787591934583e-01 8.423836484492360777e-01 9.565311448836597563e-01 9.154536200705625237e-01 8.273034648235569888e-01
8.102067177183837066e-01 9.300433217357882976e-01 9.618867415382761354e-01 8.853073562997312296e-01 8.639128504983104584e-01
8.161251924292037829e-01 9.062136903933691867e-01 9.605454426178110516e-01 7.442931938095169730e-01 8.571090492646913361e-01
8.796460542771733504e-01 9.606702520189362993e-01 8.727512069114236049e-01 7.235238803612743519e-01 8.984029026427953202e-01
8.370190371403523066e-01 8.534726768576659239e-01 8.468100386878991692e-01 9.108878651448311103e-01 9.123353603639525744e-01
7.677493994128410382e-01 9.065282497525790628e-01 9.330845066214901173e-01 8.367825797057029114e-01 9.050389802734548628e-01
9.034550826289005077e-01 8.158893574574521690e-01 8.819633233275435691e-01 8.752316677282531154e-01 9.247701207722746064e-01
9.510537416755167062e-01 8.566311450799325433e-01 9.278947645896429286e-01 7.255252607311906132e-01 8.512101863500990406e-01
8.777585963705675232e-01 7.649508955765405016e-01 8.502905518591793443e-01 8.888716230863064061e-01 9.219469954747245843e-01
9.296787076865991040e-01 9.309965438042063779e-01 7.822619829057438912e-01 8.691919463304457194e-01 8.218100017870690888e-01
8.807747570396480263e-01 8.944039589568935078e-01 8.542205266997187074e-01 9.237158784873920059e-01 8.183410718168186992e-01
9.454530343436994277e-01 9.096833359295781740e-01 8.635511780715824370e-01 8.653461547586815961e-01 7.937502947587631308e-01
8.946801461933602262e-01 8.113097084756011323e-01 8.751766978088376669e-01 8.123372655484986105e-01 9.315736248356227822e-01
8.404935668428961115e-01 9.001148434987669145e-01 8.062221043967690015e-01 8.742497957130993536e-01 9.172295710126389112e-01
8.516770008718790308e-01 8.824559818987625093e-01 9.231499966226488496e-01 8.871733320403871748e-01 8.267651070012445036e-01
7.490887334814287923e-01 9.661909391205056874e-01 8.671049324120622126e-01 8.899618747164731447e-01 9.018485274775704941e-01
8.487820735323765575e-01 9.612973118165326625e-01 9.508950853068499631e-01 7.795209389594073279e-01 8.880077830564991892e-01
9.096328419793332509e-01 7.851277293754970188e-01 7.812213876445268657e-01 8.577786515170415793e-01 9.006570358665287879e-01
9.578947272110889255e-01 8.122177042793883306e-01 9.099357443295053027e-01 6.165402540940574383e-01 9.353526557519455942e-01
8.718668034726724247e-01 7.629202966851875711e-01 9.766900322950374802e-01 7.860036977372855116e-01 8.327610533306810670e-01
7.820056037825644513e-01 8.872895107622751354e-01 8.874275889742024859e-01 8.371978671382240833e-01 7.079972557845440884e-01
6.922115869413900668e-01 8.559923857150379956e-01 9.205534947483730024e-01 9.235336198535069041e-01 8.757005861263420510e-01
9.330208616354689344e-01 8.312114856200254476e-01 8.666568865883488293e-01 7.448896058355410910e-01 8.658107236162828624e-01
9.358319643002138699e-01 8.150911095945196916e-01 8.992145387578824867e-01 9.285558672654058432e-01 7.595701756501939128e-01
8.785337524302223589e-01 9.685928659212973413e-01 8.652803573275710258e-01 8.476772727003341057e-01 8.705963834219161424e-01
9.062872772031700386e-01 9.040234003469298507e-01 8.950414024470649821e-01 8.930008297423752683e-01 7.203534525481802842e-01
8.706295492815101511e-01 9.896584896584896818e-01 7.976253892294073999e-01 9.643710276912929036e-01 7.192472120994486406e-01
9.256117986291407806e-01 8.626241620540426869e-01 8.186773515865588546e-01 9.106257573183689225e-01 7.519936668925033540e-01
8.680975863948000582e-01 8.448270707429634818e-01 8.819697404514227346e-01 7.757802767856274428e-01 6.892165572594911582e-01
8.026630261357905471e-01 8.569271965286459070e-01 9.738864491257983591e-01 9.146895280805316109e-01 8.917581203973264925e-01
9.896584896584896818e-01 7.551002621875215759e-01 7.809232683485050064e-01 7.998958128215093444e-01 8.070790712454343208e-01
7.703757992722691794e-01 9.122624824070735272e-01 8.932678815947650008e-01 9.746505464931070062e-01 8.934004963348435302e-01
9.290093559031169512e-01 8.536947691564172880e-01 8.640803253280259222e-01 9.225913964927805466e-01 8.259547332194865366e-01
8.965080157557836493e-01 9.219209423299812300e-01 8.423481117934161766e-01 9.556572956029478760e-01 8.955403499562717418e-01
9.117824578576643191e-01 7.192631628860147730e-01 8.052348377465037288e-01 9.574609175654067439e-01 8.899115561342980651e-01
7.191141207599791585e-01 7.769569778334416421e-01 9.094954021599881422e-01 8.443895451257498186e-01 8.590716256308371657e-01
8.572033433837401573e-01 8.373148940626617964e-01 8.782384726373936301e-01 8.815486493997575224e-01 8.730735301403806936e-01
8.919731732167233140e-01 8.792836803441079763e-01 8.463935643437707768e-01 8.785870872990706459e-01 7.823617766114578931e-01
8.052837448451484192e-01 8.338592219900269331e-01 9.015750374600264294e-01 7.701885459324016026e-01 8.638771690378865831e-01
8.022928803127461483e-01 8.246747651331882700e-01 9.481015752107084804e-01 6.985066320907380444e-01 9.076186847656763090e-01
9.204931209565077044e-01 7.207432390152137547e-01 8.807265749743428129e-01 8.096793518658844668e-01 7.816421215228948061e-01
8.616281918390210626e-01 8.444967928250222133e-01 8.509165292537885783e-01 8.153669737504649628e-01 7.906420018193829335e-01
7.909263959199459570e-01 7.667199077113209249e-01 8.955174526457672091e-01 9.155157625501390006e-01 7.341457845516067282e-01
8.112307574199597582e-01 8.875914261355887236e-01 8.904214292997834068e-01 9.330447503284873267e-01 8.171810018832419420e-01
8.305705205821865000e-01 8.258980314422668112e-01 8.734761597453414295e-01 8.836075952865480865e-01 7.571918950495950540e-01
8.464679134606670763e-01 8.371050349945277080e-01 8.940079410422548944e-01 8.368775065843787608e-01 8.371733691896924290e-01
8.528160367801750352e-01 9.467598253196078950e-01 7.881688287763297662e-01 7.626218602699088578e-01 7.888069784965495712e-01
7.165196871739923923e-01 8.828853682453875473e-01 8.177991304074896384e-01 6.906663122745566596e-01 8.022597527532183692e-01
8.500319403105780491e-01 8.850971440188248884e-01 8.516920252161088722e-01 7.953562937339354599e-01 6.898127211704765394e-01
5.741860328810680647e-01 8.178155622144831494e-01 8.411826803236033268e-01 8.291102724548362612e-01 7.987420790230527201e-01
