4.583333333333333148e-01 1.581138830084189706e-01 -5.143444998736396850e-02 6.860232117781694949e-01 3.158101459191265947e-01
2.828894749305018164e-01 2.777777777777777901e-01 4.500514373894347053e-01 3.202614379084967045e-01 2.647058823529411797e-01
3.857583749052297395e-01 5.659164584181102242e-01 3.294039229342061725e-01 2.993924754260479104e-01 2.647058823529411797e-01
2.777777777777777901e-01 2.724746304565330846e-01 3.294039229342061725e-01 4.696812971687487348e-01 2.625752465908214872e-01
1.581138830084189706e-01 3.468439878096480355e-01 3.294039229342061725e-01 2.993924754260479104e-01 6.011591171947755496e-01
2.185964124462968783e-01 9.722222222222222376e-02 5.659164584181102242e-01 4.696812971687487348e-01 5.573704017131537736e-01
3.907518403363142157e-01 -1.138550085106622006e-01 4.411494016915297189e-01 3.202614379084967045e-01 2.647058823529411797e-01
3.857583749052297395e-01 9.722222222222222376e-02 2.828894749305018164e-01 2.874169131928163701e-01 2.000816826662603076e-01
2.777777777777777901e-01 2.185964124462968783e-01 5.347178145398739924e-01 4.218307438660537922e-01 -3.500700210070024909e-02
3.468439878096480355e-01 2.724746304565330846e-01 2.185964124462968783e-01 6.601307189542483522e-01 5.573704017131537736e-01
3.468439878096480355e-01 -1.317615691736824697e-02 4.260064336151292430e-01 3.492912213303892011e-01 1.451439286961334618e-01
3.294039229342061725e-01 -1.673596703488007542e-01 4.411494016915297189e-01 1.051525292168840470e-01 3.150630189063022280e-01
3.907518403363142157e-01 6.719840027857806319e-01 -1.673596703488007542e-01 4.042260417272216383e-02 2.143732314281360588e-02
1.581138830084189706e-01 1.776672636296753593e-01 1.844661968431554611e-01 -1.871202971412799232e-01 1.400280084028009964e-01
3.468439878096480355e-01 3.857583749052297395e-01 3.468439878096480355e-01 9.335200560186732166e-02 3.361227822436774759e-01
-5.330017908890261058e-02 4.330127018922192983e-01 -1.333333333333333315e-01 0.000000000000000000e+00 0.000000000000000000e+00
