1.358632929623126984e-03 1.325896941125392914e-03 1.355026965029537678e-03 1.370877726003527641e-03 1.287471386604011059e-03
1.347041339613497257e-03 1.370987971313297749e-03 1.403836300596594810e-03 1.375276828184723854e-03 1.332752057351171970e-03
1.374704879708588123e-03 1.428112504072487354e-03 1.442678272724151611e-03 1.378126675263047218e-03 1.379733555950224400e-03
1.466910820454359055e-03 1.472018659114837646e-03 1.429572934284806252e-03 1.339017413556575775e-03 1.378956716507673264e-03
1.400056411512196064e-03 1.398434164002537727e-03 1.415858045220375061e-03 1.461348496377468109e-03 1.418599509634077549e-03
1.374401384964585304e-03 1.398345222696661949e-03 1.425040885806083679e-03 1.440893975086510181e-03 1.430630451068282127e-03
1.495886361226439476e-03 1.443032408133149147e-03 1.469523413106799126e-03 1.492114271968603134e-03 1.465602195821702480e-03
1.509333844296634197e-03 1.504690968431532383e-03 1.492792624048888683e-03 1.497413264587521553e-03 1.575055997818708420e-03
1.506009954027831554e-03 1.530324574559926987e-03 1.544953440316021442e-03 1.565839862450957298e-03 1.542863319627940655e-03
1.621387666091322899e-03 1.634465064853429794e-03 1.527981250546872616e-03 1.568820793181657791e-03 1.543665071949362755e-03
1.611645566299557686e-03 1.595350564457476139e-03 1.580876996740698814e-03 1.629742444492876530e-03 1.679223380051553249e-03
1.691588666290044785e-03 1.619636430405080318e-03 1.700411434285342693e-03 1.639145310036838055e-03 1.616201247088611126e-03
1.674101920798420906e-03 1.672622514888644218e-03 1.668415963649749756e-03 1.762365340255200863e-03 1.763350912369787693e-03
1.786140142939984798e-03 1.751297619193792343e-03 1.757007907144725323e-03 1.824184088036417961e-03 1.752644078806042671e-03
1.841162797063589096e-03 1.863170415163040161e-03 1.795427175238728523e-03 1.801796606741845608e-03 1.807065564207732677e-03
1.899405382573604584e-03 2.029945142567157745e-03 1.774663338437676430e-03 1.877911621704697609e-03 1.893795561045408249e-03
1.903138123452663422e-03 2.076972508803009987e-03 2.015716861933469772e-03 1.987159019336104393e-03 1.919250935316085815e-03
2.156015019863843918e-03 2.197877271100878716e-03 1.993423327803611755e-03 1.997622661292552948e-03 2.054943935945630074e-03
2.237114124000072479e-03 2.082923194393515587e-03 2.230242826044559479e-03 1.943036913871765137e-03 2.308327239006757736e-03
2.258037216961383820e-03 2.339592901989817619e-03 2.324229106307029724e-03 2.263815142214298248e-03 2.145752776414155960e-03
2.198691014200448990e-03 2.407122869044542313e-03 2.252505859360098839e-03 2.249807119369506836e-03 2.329678740352392197e-03
2.336929319426417351e-03 2.384685911238193512e-03 2.337180776521563530e-03 2.446528524160385132e-03 2.302389126271009445e-03
2.362141851335763931e-03 2.296555787324905396e-03 2.382607897743582726e-03 2.321538981050252914e-03 2.315621823072433472e-03
2.442150143906474113e-03 2.392517169937491417e-03 2.439922420307993889e-03 2.471309620887041092e-03 2.321804175153374672e-03
2.519974950700998306e-03 2.601298736408352852e-03 2.474819542840123177e-03 2.685933373868465424e-03 2.531947335228323936e-03
2.557473024353384972e-03 2.624757820740342140e-03 2.541328081861138344e-03 2.530165947973728180e-03 2.374360337853431702e-03
2.437217859551310539e-03 2.682119607925415039e-03 2.616069745272397995e-03 2.629215829074382782e-03 2.622862579300999641e-03
2.740997122600674629e-03 2.641599625349044800e-03 2.619269303977489471e-03 2.675972180441021919e-03 2.713616238906979561e-03
2.446815604344010353e-03 2.993018832057714462e-03 2.578496001660823822e-03 2.606895286589860916e-03 2.702726982533931732e-03
2.688305452466011047e-03 2.670592628419399261e-03 2.859500702470541000e-03 2.881371881812810898e-03 2.821466419845819473e-03
2.862111199647188187e-03 2.896909136325120926e-03 2.761286217719316483e-03 3.007105784490704536e-03 2.609544433653354645e-03
3.218818455934524536e-03 2.734206151217222214e-03 2.601842395961284637e-03 2.959778765216469765e-03 2.727557206526398659e-03
2.698548836633563042e-03 2.721487544476985931e-03 2.638365374878048897e-03 2.789937425404787064e-03 2.715796697884798050e-03
2.924496307969093323e-03 2.850838704034686089e-03 3.177498001605272293e-03 2.806971315294504166e-03 2.738743321970105171e-03
3.197717014700174332e-03 2.759244758635759354e-03 2.758363028988242149e-03 3.156770020723342896e-03 2.821367233991622925e-03
2.947069704532623291e-03 2.769689075648784637e-03 2.801542170345783234e-03 3.007177030667662621e-03 2.780060283839702606e-03
3.118261927738785744e-03 3.059841692447662354e-03 2.757537877187132835e-03 2.825062954798340797e-03 2.849837765097618103e-03
3.068540245294570923e-03 2.946378197520971298e-03 2.568959956988692284e-03 2.592144068330526352e-03 2.544729271903634071e-03
2.998402807861566544e-03 2.743107266724109650e-03 2.317652106285095215e-03 2.473139669746160507e-03 2.588009694591164589e-03
2.379354089498519897e-03 3.021566430106759071e-03 3.097732551395893097e-03 3.210206516087055206e-03 2.543495036661624908e-03
2.908514812588691711e-03 2.687583211809396744e-03 2.779346890747547150e-03 2.897422760725021362e-03 2.959904260933399200e-03
2.768471837043762207e-03 2.989899367094039917e-03 2.811687067151069641e-03 2.740402705967426300e-03 3.051029518246650696e-03
2.844579517841339111e-03 3.086008597165346146e-03 3.577049821615219116e-03 3.325561061501502991e-03 2.781811635941267014e-03
2.850469201803207397e-03 3.527261782437562943e-03 2.283117733895778656e-03 3.525938838720321655e-03 3.825990483164787292e-03
