1.130000000000000000e+02 1.170000000000000000e+02 1.050000000000000000e+02 1.090000000000000000e+02 1.210000000000000000e+02
9.100000000000000000e+01 1.040000000000000000e+02 1.120000000000000000e+02 1.120000000000000000e+02 1.060000000000000000e+02
9.700000000000000000e+01 9.700000000000000000e+01 1.050000000000000000e+02 1.070000000000000000e+02 1.060000000000000000e+02
1.000000000000000000e+02 8.900000000000000000e+01 8.800000000000000000e+01 9.300000000000000000e+01 8.800000000000000000e+01
9.000000000000000000e+01 8.400000000000000000e+01 8.900000000000000000e+01 8.900000000000000000e+01 8.700000000000000000e+01
7.400000000000000000e+01 8.800000000000000000e+01 7.900000000000000000e+01 8.300000000000000000e+01 7.800000000000000000e+01
7.400000000000000000e+01 7.300000000000000000e+01 8.200000000000000000e+01 8.100000000000000000e+01 7.400000000000000000e+01
7.600000000000000000e+01 7.100000000000000000e+01 7.700000000000000000e+01 7.200000000000000000e+01 6.600000000000000000e+01
6.000000000000000000e+01 6.200000000000000000e+01 5.200000000000000000e+01 5.200000000000000000e+01 5.500000000000000000e+01
3.500000000000000000e+01 3.300000000000000000e+01 3.800000000000000000e+01 3.300000000000000000e+01 3.400000000000000000e+01
1.400000000000000000e+01 1.600000000000000000e+01 1.500000000000000000e+01 1.300000000000000000e+01 1.500000000000000000e+01
2.000000000000000000e+00 3.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00
